overall_qual,overall_cond,year_remod/add,exter_qual,exter_cond,kitchen_qual,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,wood_deck_sf,pool_area,misc_val,heating_qc,bsmt_cond,bsmtfin_sf_1,total_bsmt_sf,bsmt_full_bath,bsmt_half_bath,fireplace_qu,garage_qual,garage_cond,saleprice,house_style,heating,central_air,electrical,paved_drive,garage_finish,fence,bsmtfin_type_1
6,5,2009,4,3,4,2,0,2,1,4,0,0,0,0,5,3.0,27.0,1218.0,0.0,0.0,,3.0,3.0,208300,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,5,1997,3,3,4,2,1,3,1,8,1,318,0,0,5,3.0,0.0,910.0,0.0,0.0,3.0,3.0,3.0,213000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
7,5,1999,3,3,4,2,1,3,1,8,0,120,0,0,5,3.0,0.0,880.0,0.0,0.0,,3.0,3.0,188000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
6,6,1958,3,3,3,1,1,3,1,7,1,80,0,0,5,3.0,203.0,1121.0,0.0,0.0,3.0,3.0,3.0,162000,story_1,GasA,Y,FuseA,Y,RFn,no_fence,Rec
5,5,1950,3,3,3,1,1,4,1,6,0,289,0,0,3,3.0,420.0,910.0,0.0,0.0,,3.0,3.0,152000,story_1_half_fin,GasA,Y,FuseA,Y,Unf,MnPrv,BLQ
7,5,2005,4,3,4,2,1,3,1,8,1,0,0,0,5,3.0,222.0,991.0,0.0,0.0,4.0,3.0,3.0,254900,story_2,GasA,Y,SBrkr,Y,RFn,GdWo,GLQ
7,5,1995,4,3,4,2,1,3,1,6,0,144,0,5000,5,3.0,537.0,832.0,0.0,0.0,,3.0,3.0,189000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,5,1978,4,4,4,2,0,3,1,7,2,200,0,0,3,3.0,1206.0,2048.0,1.0,0.0,2.0,3.0,3.0,235000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,5,1950,3,3,3,1,0,3,1,5,0,0,0,0,3,3.0,1040.0,1164.0,1.0,0.0,,3.0,3.0,125000,story_1,GasW,N,SBrkr,Y,Unf,no_fence,ALQ
7,6,1975,3,3,3,1,0,2,1,4,0,0,0,0,5,3.0,0.0,836.0,0.0,0.0,,3.0,3.0,120000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
1,3,1951,3,2,3,1,1,3,1,6,0,0,0,0,3,,0.0,0.0,0.0,0.0,,2.0,3.0,81500,story_1,GasA,Y,FuseA,N,Unf,no_fence,no_basement
6,5,1990,3,4,3,1,0,3,1,5,0,0,0,0,3,3.0,816.0,816.0,1.0,0.0,,,,118500,split_foyer,GasA,Y,SBrkr,Y,no_garage,no_fence,GLQ
9,5,2009,5,3,5,2,1,2,1,7,1,195,0,0,5,3.0,1121.0,1766.0,1.0,0.0,4.0,3.0,3.0,370878,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,6,1950,3,3,3,2,0,4,2,8,0,0,0,0,3,3.0,284.0,1001.0,0.0,0.0,,3.0,3.0,145000,story_2,GasA,N,FuseA,Y,Unf,no_fence,BLQ
7,9,2006,4,4,4,1,1,3,1,8,2,0,0,0,5,3.0,341.0,798.0,0.0,1.0,3.0,3.0,3.0,311500,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,BLQ
7,5,2006,4,3,4,2,0,2,1,6,1,100,0,0,5,3.0,453.0,1220.0,1.0,0.0,4.0,3.0,3.0,210250,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,5,2002,4,3,4,2,1,3,1,8,0,146,0,0,5,3.0,700.0,916.0,1.0,0.0,,3.0,3.0,200000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
5,5,1977,3,3,4,2,0,4,2,8,0,0,0,0,3,,0.0,0.0,0.0,0.0,,3.0,3.0,126000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,no_basement
4,8,2003,4,4,3,1,0,2,1,6,0,0,0,0,4,3.0,0.0,405.0,0.0,0.0,,3.0,3.0,114000,story_2,GasA,Y,SBrkr,N,Unf,no_fence,Unf
4,4,1950,4,4,4,2,0,3,1,7,0,0,0,0,3,3.0,0.0,677.0,0.0,0.0,,3.0,3.0,87500,story_2,GasA,Y,SBrkr,N,Unf,no_fence,Unf
8,5,2005,4,3,5,3,1,4,1,10,1,120,0,0,5,3.0,986.0,1149.0,1.0,0.0,4.0,3.0,3.0,349265,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
8,5,2004,4,3,4,2,0,3,1,6,0,210,0,0,5,3.0,516.0,1512.0,0.0,0.0,,3.0,3.0,203000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,BLQ
7,5,2001,4,3,4,2,0,3,1,6,1,290,0,0,5,3.0,20.0,1454.0,0.0,0.0,3.0,3.0,3.0,189000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,5,2003,4,3,4,2,1,3,1,6,0,0,0,0,5,3.0,410.0,812.0,1.0,0.0,,3.0,3.0,209000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,7,1950,3,3,5,2,0,3,1,8,0,0,0,0,4,4.0,0.0,917.0,0.0,0.0,,3.0,3.0,160000,story_2,GasA,Y,FuseA,Y,Unf,no_fence,Unf
5,5,1974,3,3,3,1,0,2,1,5,0,136,0,0,3,3.0,787.0,1037.0,1.0,0.0,,3.0,3.0,129000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
5,5,1975,3,3,3,1,0,2,1,6,1,240,0,0,4,3.0,1071.0,1389.0,1.0,0.0,3.0,3.0,3.0,170000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
5,6,2002,3,3,4,1,0,2,1,4,1,0,0,0,3,3.0,365.0,440.0,0.0,0.0,4.0,4.0,3.0,90350,story_1,GasA,N,SBrkr,P,Unf,MnPrv,LwQ
6,5,1950,3,3,3,1,0,2,1,5,0,0,0,0,2,3.0,0.0,572.0,0.0,0.0,,,,79000,story_1_half_fin,Grav,N,FuseF,N,no_garage,no_fence,Unf
5,7,1972,3,3,3,1,0,3,1,5,0,256,0,0,3,3.0,894.0,894.0,1.0,0.0,,3.0,3.0,149900,story_1,GasA,Y,SBrkr,Y,Unf,GdWo,ALQ
5,5,1971,3,3,3,1,0,3,1,5,0,0,0,0,3,3.0,119.0,864.0,1.0,0.0,,3.0,3.0,123000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
4,2,1950,3,3,3,2,0,4,2,8,0,0,0,0,2,2.0,0.0,1095.0,1.0,0.0,,2.0,2.0,87000,story_2,GasW,N,SBrkr,N,Unf,no_fence,Unf
6,6,1977,3,3,3,1,0,3,1,6,1,203,1,0,3,3.0,522.0,1096.0,1.0,0.0,1.0,3.0,3.0,171000,split_level,GasA,Y,SBrkr,Y,Fin,GdPrv,ALQ
6,5,1950,3,3,3,1,0,3,1,6,0,0,0,0,3,3.0,280.0,1032.0,0.0,0.0,,3.0,3.0,119000,story_1_half_fin,GasA,Y,FuseA,Y,Unf,no_fence,BLQ
5,5,1959,3,3,3,1,0,3,1,6,0,0,0,0,3,3.0,1148.0,1148.0,1.0,0.0,,3.0,3.0,132500,story_1,GasA,Y,SBrkr,Y,Unf,GdPrv,BLQ
8,7,1996,3,4,4,1,0,3,1,7,1,192,0,0,2,3.0,0.0,588.0,0.0,0.0,4.0,3.0,3.0,161000,story_2,GasA,Y,SBrkr,Y,Unf,MnPrv,Unf
9,5,2002,4,3,4,2,1,3,1,7,1,168,0,0,5,3.0,1194.0,1357.0,1.0,0.0,3.0,3.0,3.0,274000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,5,1967,3,3,3,1,0,3,1,5,1,0,0,0,3,3.0,842.0,912.0,0.0,0.0,2.0,3.0,3.0,125000,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,ALQ
5,6,1950,3,3,3,2,0,4,2,8,0,118,0,0,3,3.0,0.0,1195.0,0.0,0.0,,,,98500,story_1,GasA,N,SBrkr,N,no_garage,GdWo,Unf
8,5,1995,4,3,4,2,0,2,1,5,1,0,0,0,5,3.0,1456.0,1624.0,1.0,0.0,2.0,3.0,3.0,262000,story_1,GasA,Y,SBrkr,Y,RFn,GdPrv,GLQ
5,7,1979,3,3,3,1,0,2,1,5,0,0,0,0,3,3.0,710.0,914.0,1.0,0.0,,3.0,3.0,134900,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
5,6,1959,3,4,3,1,1,2,1,5,2,0,0,0,4,3.0,967.0,1350.0,0.0,1.0,4.0,3.0,3.0,170000,story_1,GasA,Y,SBrkr,P,RFn,no_fence,BLQ
6,8,1991,3,3,3,1,0,3,1,6,1,0,0,0,3,3.0,0.0,686.0,0.0,0.0,4.0,3.0,3.0,135000,story_2,GasA,Y,SBrkr,N,Unf,MnPrv,Unf
6,5,1991,4,3,4,2,1,4,1,9,2,237,0,0,5,3.0,704.0,930.0,1.0,0.0,4.0,3.0,3.0,290000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
7,6,2007,4,3,4,2,0,3,1,6,0,0,0,0,5,3.0,0.0,1246.0,0.0,0.0,,3.0,3.0,173500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,8,2002,3,4,5,3,0,3,1,8,0,103,0,0,5,4.0,603.0,896.0,1.0,0.0,,3.0,3.0,225000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
5,5,1961,3,3,3,1,0,2,1,6,1,128,0,0,3,3.0,311.0,864.0,1.0,0.0,3.0,3.0,3.0,140500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
5,5,1994,3,3,3,1,0,3,1,5,0,0,0,0,4,3.0,495.0,990.0,0.0,0.0,,3.0,3.0,126000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
8,5,1999,4,3,4,2,1,3,1,7,0,169,0,0,5,3.0,612.0,960.0,1.0,0.0,,3.0,3.0,170000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
5,5,1995,3,3,3,1,0,3,1,5,0,224,0,0,5,3.0,716.0,990.0,0.0,1.0,,3.0,3.0,156000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
5,6,1997,3,3,3,1,0,2,1,6,2,288,0,0,3,3.0,1277.0,1484.0,1.0,0.0,4.0,3.0,3.0,207500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,BLQ
8,5,2007,4,3,4,2,1,3,1,8,0,184,0,0,5,3.0,350.0,896.0,0.0,0.0,,3.0,3.0,255000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
4,6,1973,3,3,3,1,0,1,1,4,1,0,0,0,3,3.0,437.0,462.0,1.0,0.0,1.0,3.0,3.0,94900,split_level,GasA,Y,SBrkr,Y,RFn,GdWo,GLQ
5,6,1958,3,3,3,1,0,3,1,6,1,0,0,0,3,3.0,625.0,1170.0,0.0,1.0,3.0,3.0,3.0,140000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Rec
3,5,1950,3,3,3,1,0,2,1,7,0,0,0,0,4,2.0,0.0,738.0,0.0,0.0,,3.0,3.0,96900,story_2,GasA,Y,FuseA,N,Unf,no_fence,Unf
5,6,1966,3,3,3,1,1,3,1,6,1,0,0,0,5,3.0,740.0,1154.0,0.0,0.0,1.0,3.0,3.0,154000,story_1,GasA,Y,SBrkr,Y,RFn,MnPrv,BLQ
8,9,1999,4,4,4,2,1,3,1,7,0,0,0,0,5,3.0,0.0,725.0,0.0,0.0,,3.0,3.0,184900,story_2,GasA,N,SBrkr,Y,Unf,MnPrv,Unf
10,5,2008,5,3,5,2,0,2,1,7,1,188,0,0,5,3.0,1636.0,2078.0,1.0,0.0,4.0,3.0,3.0,385000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
4,6,1950,3,3,3,1,0,2,1,6,0,0,0,0,5,3.0,285.0,951.0,0.0,0.0,,3.0,3.0,106500,story_1,GasA,N,SBrkr,Y,Unf,no_fence,ALQ
8,5,2000,4,3,4,2,1,4,1,10,2,252,0,0,5,3.0,1173.0,1455.0,1.0,0.0,3.0,3.0,3.0,327000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
9,5,2006,5,3,5,2,0,2,1,9,2,70,0,0,5,3.0,2158.0,2458.0,1.0,0.0,4.0,3.0,3.0,468000,story_1,GasA,Y,SBrkr,Y,Fin,GdPrv,GLQ
6,6,1950,3,2,3,1,0,3,1,4,0,0,0,0,3,3.0,0.0,1204.0,0.0,0.0,,2.0,3.0,135000,story_1_half_fin,GasA,Y,FuseA,Y,Unf,no_fence,Unf
6,5,2005,4,3,3,1,1,3,1,6,0,0,0,0,5,3.0,0.0,1141.0,0.0,0.0,,3.0,3.0,142500,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
5,6,1968,3,3,3,1,1,4,1,7,0,0,0,0,5,3.0,732.0,732.0,0.0,0.0,,3.0,3.0,141000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,LwQ
5,7,1991,3,3,3,1,0,3,1,5,0,85,0,0,3,3.0,969.0,1117.0,1.0,0.0,,,,107500,story_2,GasA,Y,SBrkr,N,no_garage,no_fence,GLQ
5,6,1979,3,3,3,1,0,2,1,4,0,0,0,0,3,3.0,485.0,672.0,1.0,0.0,,3.0,3.0,108500,story_1_half_fin,GasA,N,SBrkr,Y,Unf,MnPrv,ALQ
6,5,1994,3,3,4,2,1,3,1,6,0,0,0,0,5,3.0,274.0,636.0,0.0,0.0,,3.0,3.0,150000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,ALQ
3,5,1950,3,3,3,1,0,2,1,6,0,0,0,0,2,2.0,0.0,216.0,0.0,0.0,,,,78000,story_1_half_fin,GasA,N,SBrkr,N,no_garage,no_fence,Unf
8,5,2008,4,3,4,2,0,3,1,7,0,0,0,0,5,3.0,0.0,1580.0,0.0,0.0,,3.0,3.0,235128,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
7,5,2002,3,3,4,2,0,2,1,5,2,380,0,0,3,3.0,1219.0,1643.0,1.0,0.0,3.0,3.0,3.0,302000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
5,6,2001,3,3,3,2,0,2,1,5,0,140,0,0,3,3.0,88.0,864.0,1.0,0.0,,3.0,3.0,163000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Rec
3,6,2007,3,4,3,1,0,2,1,5,0,0,0,0,3,,0.0,0.0,0.0,0.0,,3.0,3.0,84900,story_1,GasA,N,SBrkr,N,Unf,no_fence,no_basement
6,5,1974,3,3,3,2,1,3,1,6,1,260,0,0,3,3.0,257.0,855.0,0.0,1.0,2.0,3.0,3.0,147000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
7,8,2005,4,3,5,1,1,4,1,7,1,0,0,0,5,3.0,299.0,910.0,1.0,0.0,4.0,2.0,2.0,155000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
7,5,1990,3,3,3,2,0,2,1,6,1,0,0,0,3,3.0,1053.0,1309.0,1.0,0.0,3.0,4.0,4.0,180000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,ALQ
4,5,1950,2,2,2,2,0,3,2,7,0,0,0,5000,2,,0.0,0.0,0.0,0.0,,,,55000,story_2,GasA,N,SBrkr,N,no_garage,no_fence,no_basement
7,5,2003,4,3,4,2,0,3,1,6,1,160,0,0,5,3.0,786.0,868.0,1.0,0.0,4.0,3.0,3.0,187500,split_level,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,6,1976,3,3,3,1,0,3,1,6,1,296,0,0,5,3.0,631.0,1041.0,1.0,0.0,2.0,3.0,3.0,125000,split_level,GasA,Y,SBrkr,Y,Unf,GdWo,ALQ
7,7,1987,4,3,4,1,1,3,1,6,1,0,0,0,4,3.0,223.0,1017.0,0.0,0.0,4.0,2.0,3.0,250000,story_1_half_fin,GasA,Y,SBrkr,Y,Fin,no_fence,Rec
5,6,1950,3,3,3,1,0,2,1,5,0,0,0,0,3,4.0,0.0,481.0,0.0,0.0,,2.0,3.0,78000,story_1,GasA,N,FuseA,P,Unf,no_fence,Unf
4,6,1996,3,3,3,2,0,3,2,9,0,0,0,0,4,3.0,0.0,828.0,0.0,0.0,,,,118000,story_1_half_fin,GasA,Y,FuseA,N,no_garage,no_fence,Unf
8,5,2007,5,3,4,2,0,3,1,7,0,168,0,0,5,3.0,0.0,1694.0,0.0,0.0,,3.0,3.0,318000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
8,5,1994,4,3,4,2,1,3,1,8,1,182,0,0,5,3.0,380.0,777.0,0.0,0.0,3.0,3.0,3.0,215000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
4,4,1950,3,3,3,1,0,2,1,4,0,0,0,0,3,3.0,0.0,432.0,0.0,0.0,,,,72000,story_1,GasA,N,FuseA,N,no_garage,GdWo,Unf
6,5,1976,3,3,3,2,0,3,1,7,1,0,0,0,3,3.0,644.0,1193.0,0.0,1.0,3.0,3.0,3.0,180000,story_1,GasA,Y,SBrkr,Y,Fin,MnPrv,ALQ
6,5,1986,3,3,3,2,0,3,1,7,1,192,0,0,3,2.0,1398.0,1606.0,1.0,0.0,3.0,3.0,3.0,184000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,ALQ
5,6,1959,3,3,3,1,0,3,1,6,0,224,0,0,5,3.0,991.0,1041.0,1.0,0.0,,3.0,3.0,124500,story_1,GasA,Y,SBrkr,Y,RFn,MnPrv,ALQ
5,5,1958,3,3,3,2,0,4,2,8,0,42,0,0,3,3.0,0.0,1604.0,0.0,0.0,,3.0,3.0,135000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
6,7,1989,3,3,4,1,1,3,1,6,1,0,0,0,5,3.0,521.0,981.0,0.0,0.0,4.0,3.0,3.0,164900,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,GdPrv,ALQ
7,5,1969,3,3,3,1,1,3,1,6,0,0,0,0,3,3.0,0.0,1164.0,0.0,0.0,,3.0,3.0,140000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
5,6,1958,3,3,3,1,0,3,1,6,0,0,0,0,4,3.0,0.0,1041.0,0.0,0.0,,3.0,3.0,128000,story_1,GasA,Y,SBrkr,Y,RFn,GdWo,Unf
6,8,1978,3,3,3,1,0,3,1,6,1,311,0,0,5,3.0,450.0,450.0,0.0,1.0,1.0,3.0,3.0,153000,split_foyer,GasA,Y,SBrkr,Y,Fin,GdWo,ALQ
6,8,1950,4,3,3,1,0,3,1,7,0,0,0,0,5,4.0,0.0,796.0,0.0,0.0,,2.0,2.0,127500,story_1_half_fin,GasA,Y,SBrkr,N,Unf,no_fence,Unf
5,8,2006,3,4,4,1,0,3,1,7,1,0,0,0,4,3.0,32.0,572.0,1.0,0.0,4.0,3.0,3.0,141500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,BLQ
8,5,1995,4,3,4,2,1,3,1,9,2,186,0,0,5,3.0,1032.0,1463.0,1.0,0.0,3.0,3.0,3.0,325000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,6,1993,3,3,4,2,0,2,1,6,1,190,0,0,5,3.0,0.0,1594.0,0.0,0.0,3.0,3.0,3.0,188500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
6,5,2006,4,3,4,2,0,2,1,5,0,0,0,0,4,3.0,905.0,1262.0,0.0,0.0,,3.0,3.0,185000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,5,2006,3,3,4,1,0,3,1,6,0,0,0,0,5,4.0,80.0,1175.0,1.0,0.0,,,,146000,story_1,GasA,Y,SBrkr,Y,no_garage,no_fence,GLQ
6,7,2007,3,3,5,1,0,3,1,5,1,0,0,0,5,3.0,0.0,624.0,1.0,0.0,4.0,3.0,3.0,119000,story_2,GasA,Y,SBrkr,N,Unf,no_fence,Unf
5,5,1971,3,3,3,2,1,3,1,6,0,0,0,0,3,3.0,0.0,630.0,0.0,0.0,,3.0,3.0,112000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
8,5,2005,4,3,4,1,1,1,1,4,1,0,0,0,5,3.0,1039.0,1247.0,1.0,0.0,4.0,3.0,3.0,197000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
9,5,2006,4,3,5,2,1,4,1,11,1,0,0,0,4,4.0,1369.0,1738.0,1.0,0.0,4.0,3.0,3.0,412083,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
8,5,2002,4,3,4,2,0,3,1,7,2,150,0,0,5,3.0,1218.0,1568.0,1.0,0.0,4.0,3.0,3.0,271000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,5,2003,4,3,4,2,0,2,1,6,1,136,0,0,5,3.0,1000.0,1405.0,1.0,0.0,4.0,3.0,3.0,200000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,6,1976,3,3,4,2,0,3,1,5,1,407,0,0,3,3.0,624.0,1228.0,0.0,1.0,2.0,3.0,3.0,174000,split_level,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,5,1960,3,3,3,1,0,3,1,6,2,0,0,0,3,3.0,1098.0,1377.0,1.0,0.0,3.0,3.0,3.0,156500,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,BLQ
6,5,1997,4,3,3,2,1,3,1,7,0,144,0,0,5,3.0,742.0,872.0,1.0,0.0,,3.0,3.0,204000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,ALQ
5,6,2006,3,3,4,1,1,3,1,6,0,0,0,0,4,3.0,0.0,1228.0,0.0,0.0,,3.0,3.0,149350,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,Unf
5,6,1954,3,3,3,1,0,2,1,4,1,0,0,0,4,3.0,486.0,1008.0,0.0,0.0,4.0,3.0,3.0,137000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,BLQ
7,5,1999,4,3,4,2,1,3,1,8,1,192,0,0,5,3.0,252.0,1153.0,0.0,0.0,3.0,3.0,3.0,222500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,ALQ
6,5,2007,4,3,4,2,1,3,1,6,0,100,0,0,5,3.0,0.0,752.0,0.0,0.0,,3.0,3.0,166000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,7,1950,3,3,3,1,0,2,1,5,1,51,0,0,3,3.0,579.0,936.0,1.0,0.0,4.0,,,109500,story_1,GasA,Y,SBrkr,P,no_garage,MnPrv,BLQ
4,5,1954,3,3,3,1,0,2,1,6,0,0,0,0,3,,0.0,0.0,0.0,0.0,,2.0,3.0,122000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,no_basement
5,6,1990,3,3,3,1,0,2,1,5,1,0,0,0,4,3.0,0.0,967.0,0.0,0.0,4.0,2.0,3.0,99900,story_1,GasA,Y,SBrkr,N,Unf,no_fence,Unf
8,5,2006,4,3,4,2,0,3,1,7,0,0,0,0,5,3.0,24.0,1656.0,0.0,0.0,,3.0,3.0,249700,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,8,2004,3,4,4,1,0,3,1,6,1,0,0,0,5,3.0,0.0,1092.0,0.0,1.0,4.0,3.0,3.0,158500,story_1,GasA,Y,SBrkr,Y,Unf,GdPrv,Unf
6,5,2005,3,3,4,1,1,3,1,5,0,4,0,0,5,3.0,24.0,1142.0,0.0,0.0,,,,139500,story_1,GasA,Y,SBrkr,Y,no_garage,no_fence,GLQ
6,5,2000,4,3,4,2,0,2,1,5,0,0,0,0,5,3.0,1136.0,1381.0,1.0,0.0,,3.0,3.0,202000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
5,5,2005,3,3,3,2,0,4,2,8,0,272,0,0,5,3.0,528.0,1626.0,0.0,0.0,,3.0,3.0,145000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,LwQ
5,5,1950,3,3,3,1,0,3,1,7,2,0,0,0,3,3.0,353.0,747.0,1.0,0.0,3.0,3.0,3.0,160000,story_1,GasA,Y,SBrkr,N,Unf,no_fence,BLQ
5,5,1958,3,3,3,2,0,4,2,8,0,0,0,0,3,3.0,0.0,1560.0,0.0,0.0,,3.0,3.0,128600,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
7,7,1976,3,3,3,2,1,3,1,7,1,0,0,0,3,3.0,0.0,793.0,0.0,0.0,3.0,3.0,3.0,197900,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
7,5,1976,4,3,3,1,0,2,1,5,1,444,0,0,3,3.0,1005.0,1047.0,1.0,0.0,2.0,3.0,3.0,172000,split_foyer,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
5,4,1977,3,3,3,1,0,3,1,5,0,0,0,0,3,3.0,60.0,876.0,1.0,0.0,,3.0,3.0,130000,story_1,GasA,Y,SBrkr,Y,RFn,MnPrv,Rec
6,5,2000,4,3,4,2,0,3,1,6,0,165,0,0,5,3.0,1223.0,1666.0,1.0,0.0,,3.0,3.0,195000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
5,5,1954,3,3,3,1,0,2,1,4,0,0,0,0,5,3.0,0.0,988.0,0.0,0.0,,3.0,3.0,113000,story_1,GasA,Y,FuseA,N,RFn,no_fence,Unf
8,5,2001,4,3,4,2,0,3,1,7,0,120,0,0,5,3.0,0.0,1491.0,0.0,0.0,,3.0,3.0,209000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
7,5,1989,3,3,4,2,1,3,1,7,1,224,0,0,5,3.0,904.0,1645.0,2.0,0.0,2.0,3.0,3.0,213500,split_level,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,5,1951,3,3,3,1,0,2,1,5,0,0,0,0,3,3.0,308.0,631.0,0.0,0.0,,3.0,3.0,126000,story_1,GasA,Y,FuseA,Y,Unf,no_fence,Rec
6,5,1956,3,3,3,1,0,3,1,7,1,0,0,0,2,3.0,0.0,1436.0,0.0,0.0,4.0,3.0,3.0,127500,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,Unf
9,5,2007,5,3,5,2,0,2,1,6,1,156,0,0,5,3.0,1034.0,1710.0,1.0,0.0,4.0,3.0,3.0,334000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,5,1960,3,3,3,1,1,2,1,5,1,0,0,0,3,3.0,733.0,1253.0,1.0,0.0,2.0,3.0,3.0,157000,story_1,GasA,Y,SBrkr,Y,RFn,GdWo,BLQ
5,5,1962,3,3,3,1,0,2,1,5,0,58,0,0,4,3.0,110.0,864.0,0.0,0.0,,3.0,3.0,125500,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
7,5,2005,4,3,4,2,1,3,1,7,1,36,0,0,5,3.0,648.0,728.0,1.0,0.0,4.0,3.0,3.0,189000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,5,1991,3,3,4,2,0,3,1,6,0,168,0,0,5,3.0,611.0,1188.0,1.0,0.0,,3.0,3.0,173000,split_level,GasA,Y,SBrkr,Y,Unf,GdPrv,GLQ
8,5,2007,4,3,4,2,1,3,1,7,0,144,0,0,5,3.0,20.0,866.0,0.0,0.0,,3.0,3.0,212000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
5,5,1996,4,3,3,1,0,2,1,5,0,0,0,0,5,3.0,298.0,870.0,0.0,0.0,,3.0,3.0,148000,split_foyer,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
